key,source,target
/FE6A1297410A0502F61AFEB8DD91C716,装着なし,
/E45CD18842A2A3D019D1CEBE48C11D45,紙コップ（通常）,
/A371DFBC4421A00966E81F95892AB167,紙コップ（コーヒー）,
/21A8128E4A77A1EF38CFAFA516D3529F,紙コップ（ライフガード）,
/742983FA4DC22A0AE4BB7D88033C28D9,ペットボトル（ライフガード）,
/445861B740D59636B15330B98C3086B6,アクリルスタンド（博麗霊夢）,
/F2F46BDD41362CBD300084A40C7FC598,アクリルスタンド（霧雨魔理沙）,
/ED7A97EA47BC9343C0069B82AF8BBA67,アクリルスタンド（射命丸文）,
/753EBC8E4783009F0C678182AE9D972A,タンブラー（MFゴースト）,
/E307BB524B853F1A0C3F0CBF88BE7AF6,タンブラー（MFGエンジェルス）,
/10A356B64E01E731206752B60F912261,アクリルスタンド（十六夜咲夜）,
/6D4FB3BB489E2047EB5368AE99208994,アクリルスタンド（レミリア・スカーレット）,
/679ACAD1433184793FD9B5B78D98BF0C,アクリルスタンド（フランドール・スカーレット）,
/9A8F54C8432B71C1080253A65017538B,アクリルスタンド（初音ミク）,
/6DA0584249DA35F271FF5F872420A6F5,アクリルスタンド（鏡音リン・レン）,
/FE9C817C4595265309602A8B6E756BB6,アクリルスタンド（巡音ルカ）,
/73EF96F84F7818342229E4BE2ABD20DF,アクリルスタンド（CHUNITHM NEW）,
/B1B33ABF4A9C46E2AFBE2FAFB59B4F87,アクリルスタンド（チュウニペンギン）,
/60BE8AC545BACD0AF4C2C69E612FD146,タンブラー（Hot-Version）,
/4C88FFF44A2AA18128944598D7B8D429,アクリルスタンド（魂魄妖夢）,
/76BCC0A94B18B97E7C4824B19EB60E5B,アクリルスタンド（西行寺幽々子）,
/276294AC46994B0205CE988542CD3659,アクリルスタンド（八雲紫）,
/723ADF0C4AE61BFBAFD06097769DD97B,アニメーション（なっとるやろがい）,
/B864B38349639F1CED34189C7CADD81A,アニメーション（生まれた時から足クロス）,
/732D48514B7ED0183CA5C382691E8A04,アクリルスタンド（一花）,
/E355288B4007CE33F9541E90E3AE2823,アクリルスタンド（二乃）,
/08DA59BD4E7257A9B8C0A6BDBA7D2616,アクリルスタンド（三玖）,
/46F5899B4331801B01DFF7AA23410972,アクリルスタンド（四葉）,
/45BC9A1F4F6BE0C65EE702A2E6CCAD4E,アクリルスタンド（五月）,
