key,source,target
/A41237DF4D6AE30D2EEDBFAF17B67E8D,FastestStreetLegalTheoryTest,
/2BD0759242F3AA3EC6D0A7801EB2210E,SoundTest,
/033DC9A5495FDC5A3480C18BB88CFC08,WidgetTest,
/9D5E1B154A1188978BA5E68A4A4E372D,CarViewer,
/4BADDA6240FA2D9BD7CBD2A787EAE35D,XeLanTest,
/B64F20934DD534610F5B60940C73E221,MenuTest,
/6C2BFD4B49167BA9818DB1B41F0962F5,Product,
/CA2195264B0FBE75C8145FB229D84689,CourseSelect,
/1541174D4A3BB1A4C7F8F9A6C53D5E1B,LanBattleRaceTest,
/F932247D4F8AACD9E84D05969E638E58,AdvertiseTest,
/2460B86F4AEB7977B3E854B0C42E355C,ReplayViewer,
/B1F9741744633D7438584A8B425F4F84,MenuTest(Product動作),
/F6D0FB5F4ABF65CEAEFB5D8FCAF514C5,LEDTest,
/45314AF94E4F57CA762A0EB9B9739402,ModeSelect,
/AA15AB4046C668C9F47403A21CC70E43,EffectTest,
/27E4B2EA45336001EC141F8C589704CE,StoryTest,
/354AEA0E4379CD78288A86874E84EC6D,PostRaceSceneTest,
/894E89CA4741E4039329CE926B114A0E,Exit,
/8356AA6A4ADB83E673DC43B316A34E28,CustomWidgetTest,
