key,source,target
/F4E2C3CA4A88F3F420737BBB1E9592B5,01_Silent,
/06D7E79348D17BDEE5C69BA0347F0AF2,02_PopUp,
/89A175ED4920FABF38AF29B1E4C7A5AC,03_SlideR,
/A438E9004D0E88FEB0124896C69A4CE3,04_SlideL,
/9301605E4FB44D16C83819BCB3373954,05_Caution,
/5EBE068648042383C7018E990EEE094A,06_Dissolve,
/D1876A5F489B3F43630C74B18DC3993F,07_Anger,
/B2DE90504E02F34484BFAFB6B2927F17,08_Attention,
/14569CAB4293334DEA9604A6A32DD97D,09_Fear,
/E92BF7AF4CD832B73C523F860C4EBEF9,10_Slow,
/2BED86964B1DE06E996D7AB4288DBB96,11_Anger_2,
/3F7B7F5E4127134A4347D89A30731932,12_Syutyusen,
