key,source,target
story_RT_1_3/1_3_1-01,前のクルマ‥ここらじゃ見ないやつね,
story_RT_1_3/1_3_1-02,あたしたちは様子を見るよ,
story_RT_1_3/1_3_1-03,‥うん,
story_RT_1_3/1_3_1-04,へえ、なかなかやるじゃない,
story_RT_1_3/1_3_1-05,‥！！,
story_RT_1_3/1_3_1-06,ん？どうしたの、真子？,
story_RT_1_3/1_3_1-07,沙雪‥少し飛ばすね…,
story_RT_1_3/1_3_1-08,あの人の走りに‥似てる‥,
story_RT_1_3/1_3_1-09,真子ッ！集中切らさないでッ！,
story_RT_1_3/1_3_1-10,はッ‥！！,
story_RT_1_3/1_3_2-01,真子、最初から全開で行くよ！,
story_RT_1_3/1_3_2-02,うん、あたしたちの前は、誰にも走らせない！,
story_RT_1_3/1_3_2-03,真子、ガツンと一発かましてやろうよ！,
story_RT_1_3/1_3_2-04,OK‥！！,
story_RT_1_3/1_3_2-05,あたしたちが、碓氷峠最速なんだから！！,
story_RT_1_3/1_3_2-06,すごい‥ちょっとやばいくらいすごい‥,
story_RT_1_3/1_3_2-07,今の真子は今までで一番キレてるわ‥！！,
story_RT_1_3/1_3_2-08,ラスト‥ここを抜ければ‥！！,
story_RT_1_3/1_3_2-09,やばい真子！！突っ込みすぎ！！,
story_RT_1_3/1_3_2-10,くっ‥！！,
story_RT_1_3/1_3_3-01,今度は油断しないからな‥！！,
story_RT_1_3/1_3_3-02,絶対追いつかせるもんか‥,
story_RT_1_3/1_3_3-03,やっぱりこいつ‥はやいッ,
story_RT_1_3/1_3_3-04,くッ‥！！,
story_RT_1_3/1_3_3-05,でも‥まだまだ‥！！,
story_RT_1_3/1_3_3-06,おらぁ！！,
story_RT_1_3/1_3_3-07,乗れてる！！今日のオレは絶好調だぜ！！,
story_RT_1_3/1_3_3-08,なにぃ！？,
story_RT_1_3/1_3_3-09,地元の赤城で‥負けるかよッ‥！！,
story_RT_1_3/1_3_4-01,出だしはゆずってやる‥地元のハンデだ,
story_RT_1_3/1_3_4-02,なるほど‥なかなかやるじゃねえか‥,
story_RT_1_3/1_3_4-03,どうした‥！！そんなもんかよ！！,
story_RT_1_3/1_3_4-04,ちっ‥秋名からの帰り道で飛ばしすぎたか‥,
story_RT_1_3/1_3_4-05,フロントタイヤがタレてきてやがる‥,
story_RT_1_3/1_3_4-06,少しずつ距離が詰まってきてるだとォ‥！？,
story_RT_1_3/1_3_4-07,なめんな‥抜かせやしねーよ‥！！,
story_RT_1_3/1_3_4-08,‥こいつッ！？,
story_RT_1_3/1_3_5-01,モチベーションあがってきたぜ‥,
story_RT_1_3/1_3_5-02,先行くぜ‥！！,
story_RT_1_3/1_3_5-03,ふっ‥前よりも速くなってるじゃねーか‥,
story_RT_1_3/1_3_5-04,随分と走り屋らしくなったなァ‥！！,
story_RT_1_3/1_3_5-05,こっちも遠慮なくいかせてもらうぜ‥！！,
story_RT_1_3/1_3_5-06,いいぜ！！この刺激がたまらねえんだ！！,
story_RT_1_3/1_3_5-07,くッ‥！！,
story_RT_1_3/1_3_5-08,やってくれるぜ‥！！,
