key,source,target
/65280ADF4FEFE66DAE97C4AE46FEC927,初級,
/36D254F243F1E9492AAE84A32C276413,中級,
/80C7F3B44D0EB674333400BBA032DD75,中級,
/6308A9494363E88DAE37018A23E0BECD,中級,
/62CF27FD45DBC028BF5279A08B234FF0,上級,
/1410F7754D020D3237449E9B4801A011,超上級,
/061F5B1F49C5F9E7D4FF3DB3957C2F21,超上級,
/A899E8B24C1CFE44CC7AB2964E7D364E,超上級,
/7A3F816F425D183AF2FC97AF89A48920,中級,
/43CF3B024E7A46B96DCEEF96F9BE390B,上級,
/3453CD0E416028ED91D671942874ED98,上級,
/CB569D934B4821FAE0475DAB24148321,超上級,
/F9CA2B8A47C71DC21E2F0F96021775A3,中級,
/FA801D77440D56616132E0AD04C77392,上級,
/831378404B2D4966256F5B983A179AF2,超上級,
/BA214D814AC7E72BCAF68086FE728F6B,上級,
/48855B924FD5120935458DB8D4C4EF9B,中級,
/968501C748D649DDC6ABFEA32F494C72,Random,
/657FB08A4A70DBD3CD9008B2A34CAC9C,超上級,
