key,source,target
/EB3803AD42F784B57223FB88D0772131,カスタムウィジェットビューア,
/B302265E4561D3013AAD049C9304044D,ウィジェットを単体テストできる国宝。,
/9FB803994228AE86E912EC8EDCB3DBE2,PUB画像生成ツール,
/5D31390C46F0E77C9EA5CAB9750656F8,PUB画像をデザイナーの手を介さずに生成するためのツールです。通称パブ太郎。,
/23BBFBE94CB28BEBE5EA31A909EF8217,テクスチャ一括設定ツール,
/0E8A607744D47A33FDC71988D4F00012,選択している画像をまとめて設定できるツール。,
/60C45FA24DF2447CF4754BB006F4FCCC,SMいい感じに設定ボタン,
/0A0CBEC841A45068B148D28976E50962,colision重力等DAC不要オプションをワンポチで切るボタン。,
/E912BC264637E7DE412264B30C633C90,サーバAPI確認ツール,
/9C1444BB41737FE384060CB674BE890D,通信のJsonLogを快適に見れるビューア。とても快適。とてもね。,
/4D205FE148710E1D571A84B31DEA991B,こんそーるこまんどぼたんくん,
/F11EAEA84A7D5729CAE3C6B701D66AE6,よく使うコンソールボタンをまとめた便利パネル。,
/FA41F80E4258D3F2C38AED839591D8E4,報酬確認くん,
/BB11795B407FBDF20A5C32BCAAF4D11C,報酬のIDを入力し、正しく設定できているか確認するためのツールです。,
/5F98A48A43B977FB4FFC5C85CCEBA4EA,ストーリー報酬確認くん,
/ABF7C1564B83227FF90E90B219181F19,ストーリーの報酬が正しく設定されているか確認するためのツールです。,
